method,iteration,loss,time,grad_evals
Adam,50,0.30177664254057396,0.0021003330475650728,1600.0
Adam,55,0.28466315077550425,0.002307749993633479,1760.0
Adam,60,0.2777481711899466,0.002519291010685265,1920.0
Adam,65,0.28495307851874224,0.0027199580217711627,2080.0
Adam,70,0.24163308023116595,0.0029206250328570604,2240.0
Adam,75,0.2836034604232554,0.003120916022453457,2400.0
Adam,80,0.27882826162377955,0.003322166041471064,2560.0
Adam,85,0.31977323844896804,0.003522625018376857,2720.0
Adam,90,0.2549439635700662,0.003723000001627952,2880.0
Adam,95,0.2727753291989836,0.003922666015569121,3040.0
Adam,100,0.26196260946278666,0.0041260000434704125,3200.0
Adam,105,0.3656125106011199,0.004326666006818414,3360.0
Adam,110,0.2837207000664512,0.004526500008068979,3520.0
Adam,115,0.2872704566912449,0.004727166029624641,3680.0
Adam,120,0.3303709497269311,0.004929250048007816,3840.0
Adam,125,0.29495669116504764,0.005130166013259441,4000.0
Adam,130,0.2715337935300121,0.005330583022441715,4160.0
Adam,135,0.27810717510732036,0.005530541006010026,4320.0
Adam,140,0.26566396374827866,0.0057323750224895775,4480.0
Adam,145,0.31800516236599946,0.005931958032306284,4640.0
Adam,150,0.30264983435979964,0.006132000009529293,4800.0
Adam,155,0.2527345110449593,0.006331291049718857,4960.0
Adam,160,0.31821786155079784,0.006532750034239143,5120.0
Adam,165,0.2450100066873746,0.006733083049766719,5280.0
Adam,170,0.25819395189542965,0.006932458025403321,5440.0
Adam,175,0.2535329713663641,0.007131916005164385,5600.0
Adam,180,0.2438340737001102,0.0073321660165674984,5760.0
Adam,185,0.2745051701870417,0.0075377910397946835,5920.0
Adam,190,0.27923735387118354,0.007738250016700476,6080.0
Adam,195,0.25212672996833646,0.007938666036352515,6240.0
Adam,200,0.32575829724383776,0.00813908304553479,6400.0
Adam,205,0.3026405946143959,0.008339291031006724,6560.0
Adam,210,0.28952799478644825,0.008540083013940603,6720.0
Adam,215,0.2896034103881192,0.008745500002987683,6880.0
Adam,220,0.28002562793530833,0.008946207992266864,7040.0
Adam,225,0.2731931773154425,0.009147083037532866,7200.0
Adam,230,0.2952838959560314,0.00934675004100427,7360.0
Adam,235,0.31059591698661115,0.009548125031869859,7520.0
Adam,240,0.24841701976318875,0.009749374992679805,7680.0
Adam,245,0.29121537044146684,0.00994970800820738,7840.0
Adam,250,0.27415428202218806,0.010150250047445297,8000.0
Adam,255,0.24331401125740398,0.010349832999054343,8160.0
Adam,260,0.32423849919740894,0.010559375048615038,8320.0
Adam,265,0.2534657875508721,0.010759875003714114,8480.0
Adam,270,0.25829727779821593,0.01096095802495256,8640.0
Adam,275,0.24015914267521052,0.01116004103096202,8800.0
Adam,280,0.2878702666848224,0.011360750009771436,8960.0
Adam,285,0.2777385413700025,0.011561874998733401,9120.0
Adam,290,0.282695728448116,0.011761416040826589,9280.0
Adam,295,0.2805733650052901,0.011962000047788024,9440.0
Adam,300,0.3247259515308328,0.012163666018750519,9600.0
Adam,305,0.30881846744835284,0.012371125048957765,9760.0
Adam,310,0.29353799348262855,0.012571708008181304,9920.0
Adam,315,0.2623981888108601,0.012782291043549776,10080.0
Adam,320,0.29344941405149905,0.012983750028070062,10240.0
Adam,325,0.27795642356305267,0.013185165997128934,10400.0
Adam,330,0.27141183397751345,0.013385750004090369,10560.0
Adam,335,0.26715419686669206,0.013585916021838784,10720.0
Adam,340,0.2620356530210817,0.013788415992166847,10880.0
Adam,345,0.3233914889980621,0.013988625025376678,11040.0
Adam,350,0.2885574473734589,0.014188125031068921,11200.0
Adam,355,0.2562036162330461,0.014389125048182905,11360.0
Adam,360,0.3423537485384249,0.014589875005185604,11520.0
Adam,365,0.2745843143676364,0.014789875014685094,11680.0
Adam,370,0.29289540100050737,0.014990833005867898,11840.0
Adam,375,0.27588854666935475,0.015189791040029377,12000.0
Adam,380,0.2647461884958781,0.015391833032481372,12160.0
Adam,385,0.2571430390962405,0.015594916010741144,12320.0
Adam,390,0.2627559501962751,0.015795666025951505,12480.0
Adam,395,0.2747072849307705,0.015995791007298976,12640.0
Adam,400,0.2878983639278987,0.016196415992453694,12800.0
Adam,405,0.2726122728987543,0.016398541047237813,12960.0
Adam,410,0.35791698815893624,0.016598750022239983,13120.0
Adam,415,0.32687606821725,0.016799625009298325,13280.0
Adam,420,0.2511538747324458,0.017005416040774435,13440.0
Adam,425,0.26926406761477073,0.017206332995556295,13600.0
Adam,430,0.3023843388743199,0.01740658300695941,13760.0
Adam,435,0.3045525831103464,0.017609500035177916,13920.0
Adam,440,0.3150720322673293,0.017810833000112325,14080.0
Adam,445,0.27007618887465334,0.018011583015322685,14240.0
Adam,450,0.26664043842074897,0.018243166035972536,14400.0
Adam,455,0.25802608477855893,0.01848054100992158,14560.0
Adam,460,0.27200635083236135,0.018692916026338935,14720.0
Adam,465,0.37779304766159055,0.018902833049651235,14880.0
Adam,470,0.28155488864902056,0.019112875044811517,15040.0
Adam,475,0.36833832075275325,0.019320291001349688,15200.0
Adam,480,0.4353017871030995,0.019527833035681397,15360.0
Adam,485,0.5442533930570443,0.019735458015929908,15520.0
Adam,490,0.36615126095381817,0.019942875020205975,15680.0
Adam,495,0.28246929322767766,0.020152500015683472,15840.0
Adam,500,0.3336110365448869,0.02035850001266226,16000.0
Adam,505,0.41615679783647896,0.02056808304041624,16160.0
Adam,510,0.34389695031645967,0.020857625000644475,16320.0
Adam,515,0.2920828284443715,0.02106683299643919,16480.0
Adam,520,0.2889304274997645,0.021272500045597553,16640.0
Adam,525,0.2734439276112923,0.021477791015058756,16800.0
Adam,530,0.2540293234563191,0.02167899999767542,16960.0
Adam,535,0.2785422268410786,0.02188479102915153,17120.0
Adam,540,0.25489798894616217,0.02208958304254338,17280.0
Adam,545,0.2701105247163729,0.022291375033091754,17440.0
Adam,550,0.24946008434485703,0.02249166602268815,17600.0
Adam,555,0.2833169023509366,0.022692041005939245,17760.0
Adam,560,0.2447549403922058,0.02289262501290068,17920.0
Adam,565,0.24425872217471037,0.02309249999234453,18080.0
Adam,570,0.2657145332261266,0.02329262503189966,18240.0
Adam,575,0.255577108524896,0.023492333013564348,18400.0
Adam,580,0.2912879584186635,0.023692040995229036,18560.0
Adam,585,0.24145555152834045,0.023892124998383224,18720.0
Adam,590,0.3351126135248711,0.024144041002728045,18880.0
Adam,595,0.23588736213536568,0.024402125040069222,19040.0
Adam,600,0.2722148657455121,0.02461175003554672,19200.0
Adam,605,0.2465101686907926,0.02481862501008436,19360.0
Adam,610,0.2484944686378562,0.025025708018802106,19520.0
Adam,615,0.24990340721956597,0.02523137500975281,19680.0
Adam,620,0.24569085105739286,0.025437458010856062,19840.0
Adam,625,0.26730906981460956,0.025642041000537574,20000.0
Adam,630,0.2546361983578562,0.025846583012025803,20160.0
Adam,635,0.2700459206220138,0.026051125023514032,20320.0
Adam,640,0.25855027895272203,0.0262598330155015,20480.0
Adam,645,0.2603589628392656,0.026464833004865795,20640.0
Adam,650,0.303770185897414,0.0266704999958165,20800.0
Adam,655,0.29522222614855154,0.02688499999931082,20960.0
Adam,660,0.2834427689608713,0.027090499992482364,21120.0
Adam,665,0.31386955698911506,0.027396833000238985,21280.0
Adam,670,0.2471778796832435,0.027611916011665016,21440.0
Adam,675,0.25864017525048255,0.027822000032756478,21600.0
Adam,680,0.2520521970047916,0.02804095804458484,21760.0
Adam,685,0.3639675613238758,0.02825216599740088,21920.0
Adam,690,0.40246601924839864,0.028465541021432728,22080.0
Adam,695,0.49768883859341706,0.02867183304624632,22240.0
Adam,700,0.26846390779811546,0.02888245804933831,22400.0
Adam,705,0.35278760737811454,0.029088540992233902,22560.0
Adam,710,0.29209370294655,0.029294833017047495,22720.0
Adam,715,0.2973962672902325,0.02950120804598555,22880.0
Adam,720,0.26137070976495025,0.029706666013225913,23040.0
Adam,725,0.26989805800151,0.029930207994766533,23200.0
Adam,730,0.26711372435250025,0.03014579100999981,23360.0
Adam,735,0.28281100400363474,0.030351166031323373,23520.0
Adam,740,0.25195856860857246,0.030560333048924804,23680.0
Adam,745,0.27770585728691594,0.030766625015530735,23840.0
Adam,750,0.27774343003805235,0.030972291016951203,24000.0
Adam,755,0.269328262876394,0.0311772910063155,24160.0
Adam,760,0.35209011270522395,0.031383875000756234,24320.0
Adam,765,0.28400119889571135,0.03158883302239701,24480.0
Adam,770,0.32475255460772245,0.03179400000954047,24640.0
Adam,775,0.2929708971722483,0.03200208302587271,24800.0
Adam,780,0.2697330098929149,0.03221045801183209,24960.0
Adam,785,0.24246903175763057,0.03241595800500363,25120.0
Adam,790,0.2884049207975164,0.032623291015625,25280.0
Adam,795,0.28209737129954093,0.03283125004963949,25440.0
Adam,800,0.2564995351081736,0.03303708304883912,25600.0
Adam,805,0.2627762120531327,0.033242625009734184,25760.0
Adam,810,0.272356495644675,0.03344770800322294,25920.0
Adam,815,0.2835075948653416,0.03365300002042204,26080.0
Adam,820,0.27539501424640284,0.033868041005916893,26240.0
Adam,825,0.3193216754154525,0.034074166032951325,26400.0
Adam,830,0.28319645789004094,0.034288541006390005,26560.0
Adam,835,0.26290293299155076,0.03450004104524851,26720.0
Adam,840,0.24855097940404577,0.03470625000772998,26880.0
Adam,845,0.2338624522365882,0.03492058301344514,27040.0
Adam,850,0.28556088117254497,0.03512587503064424,27200.0
Adam,855,0.26909507656745385,0.03533120802603662,27360.0
Adam,860,0.31153964483297,0.03553950000787154,27520.0
Adam,865,0.3802527128289214,0.03574620804283768,27680.0
Adam,870,0.3009666787416466,0.03595087502617389,27840.0
Adam,875,0.3730785097836917,0.03615466604242101,28000.0
Adam,880,0.2958563497616725,0.0363634999957867,28160.0
Adam,885,0.36340653440679943,0.03656812501139939,28320.0
Adam,890,0.3015467836284717,0.036775375017896295,28480.0
Adam,895,0.2776228580782145,0.036981333047151566,28640.0
Adam,900,0.2614575027637012,0.03718695801217109,28800.0
Adam,905,0.2400590285824954,0.03739141603000462,28960.0
Adam,910,0.24977532086963042,0.0375952500035055,29120.0
Adam,915,0.2656407297367548,0.03780012502102181,29280.0
Adam,920,0.24547581664958235,0.03801004099659622,29440.0
Adam,925,0.2733163930110254,0.03821349999634549,29600.0
Adam,930,0.2848401219265614,0.038425125007051975,29760.0
Adam,935,0.2850483074208142,0.03863062500022352,29920.0
Adam,940,0.25556850608217635,0.038835707993712276,30080.0
Adam,945,0.3015790409673324,0.03904166602296755,30240.0
Adam,950,0.311066773246296,0.03924887499306351,30400.0
Adam,955,0.4852375683381482,0.039455374993849546,30560.0
Adam,960,0.2821697722845397,0.03966108302120119,30720.0
Adam,965,0.29040688392689545,0.03986770799383521,30880.0
Adam,970,0.2820652511031176,0.04007291601737961,31040.0
Adam,975,0.26502869342974167,0.04027883301023394,31200.0
Adam,980,0.29570307456184053,0.04048408300150186,31360.0
Adam,985,0.3700828845770158,0.040688915993086994,31520.0
Adam,990,0.42035403848700353,0.04090370802441612,31680.0
Adam,995,0.490576142507804,0.041108583041932434,31840.0
Adam,1000,0.34539273205811616,0.04131716600386426,32000.0
Adam,1005,0.34096499891248483,0.04152337502455339,32160.0
Adam,1010,0.3021469610724393,0.04172958299750462,32320.0
Adam,1015,0.27709120302006573,0.0419396249926649,32480.0
Adam,1020,0.3856605907540296,0.042144958046264946,32640.0
Adam,1025,0.35866048157093067,0.04235133301699534,32800.0
Adam,1030,0.38039470916969664,0.04255720804212615,32960.0
Adam,1035,0.28586278527169545,0.04276358301285654,33120.0
Adam,1040,0.39067995618726653,0.042968958034180105,33280.0
Adam,1045,0.28342405923059183,0.043174958031158894,33440.0
Adam,1050,0.2805069643661608,0.043380958028137684,33600.0
Adam,1055,0.3646345608516432,0.04358654102543369,33760.0
Adam,1060,0.3917754070652202,0.043791708012577146,33920.0
Adam,1065,0.332456270118767,0.04399662499781698,34080.0
Adam,1070,0.3511247990117009,0.04420112504158169,34240.0
Adam,1075,0.5428718579898619,0.04441075003705919,34400.0
Adam,1080,0.4315013438336155,0.04461783304577693,34560.0
Adam,1085,0.3201897445249481,0.04482450004434213,34720.0
Adam,1090,0.3354152345120924,0.045032499998342246,34880.0
Adam,1095,0.2968300334797297,0.04529879102483392,35040.0
Adam,1100,0.27979170455544766,0.045586250023916364,35200.0
Adam,1105,0.27415037800713504,0.045797750004567206,35360.0
Adam,1110,0.2781090565409015,0.04601087502669543,35520.0
Adam,1115,0.28716504840851903,0.04622362501686439,35680.0
Adam,1120,0.2746845301535152,0.0464342079940252,35840.0
Adam,1125,0.26604451575751054,0.046648040995933115,36000.0
Adam,1130,0.3315681896161263,0.04685566603438929,36160.0
Adam,1135,0.3337698126783264,0.0470632910146378,36320.0
Adam,1140,0.3332954757074514,0.047272333002183586,36480.0
Adam,1145,0.3042650386369386,0.04748204100178555,36640.0
Adam,1150,0.2600585504520878,0.04768929100828245,36800.0
